Sale_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Region,State,Salesperson,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Order_Status,Shipping_Days
17070,30-09-2025,C005,Arjun,P109,AC,Home Appliances,Cooling,East,Odisha,Amit,2,39894,5,75798.6,54698.21,21100.39,UPI,Returned,1
17071,30-09-2025,C009,Ravi,P104,Chair,Furniture,Chair,West,Gujarat,Rahul,5,8069,5,38327.75,23652.67,14675.08,UPI,Delivered,7
17072,30-09-2025,C013,Nikhil,P104,Chair,Furniture,Chair,West,Gujarat,Priya,2,7795,0,15590,11471.42,4118.58,Cash,Returned,1
17073,30-09-2025,C009,Ravi,P102,Mobile,Electronics,Mobile,West,Gujarat,Kiran,3,22926,5,65339.1,43983.77,21355.33,Cash,Returned,2
17074,30-09-2025,C013,Nikhil,P102,Mobile,Electronics,Mobile,South,Karnataka,Priya,3,20976,0,62928,40540.26,22387.74,UPI,Returned,6
17075,30-09-2025,C010,Neha,P107,Mixer,Home Appliances,Kitchen,North,Delhi,Rahul,3,4893,10,13211.1,8247.75,4963.35,UPI,Delivered,5
17076,30-09-2025,C018,Deepak,P107,Mixer,Home Appliances,Kitchen,East,West Bengal,Rahul,2,6490,10,11682,7227.76,4454.24,Card,Delivered,6
17077,30-09-2025,C009,Ravi,P106,Sofa,Furniture,Sofa,East,West Bengal,Pooja,4,30426,0,121704,91014.45,30689.55,UPI,Delivered,5
17078,01-10-2025,C019,Rohan,P105,Table,Furniture,Table,South,Telangana,Kiran,2,12283,20,19652.8,15539.93,4112.87,Card,Returned,5
17079,01-10-2025,C009,Ravi,P109,AC,Home Appliances,Cooling,South,Telangana,Pooja,3,42226,10,114010.2,74415.79,39594.41,Card,Returned,1
17080,01-10-2025,C019,Rohan,P106,Sofa,Furniture,Sofa,South,Karnataka,Sneha,3,29260,15,74613,57269.35,17343.65,Cash,Cancelled,4
17081,01-10-2025,C009,Ravi,P108,Microwave,Home Appliances,Kitchen,West,Maharashtra,Amit,1,11771,20,9416.8,6021.94,3394.86,Cash,Cancelled,3
17082,01-10-2025,C004,Anjali,P111,Jeans,Fashion,Clothing,East,Odisha,Rahul,3,2756,0,8268,6263.94,2004.06,Card,Cancelled,1
17083,01-10-2025,C003,Kiran,P103,Headphones,Electronics,Accessories,East,Odisha,Kiran,1,3542,15,3010.7,2255.49,755.21,Card,Delivered,6
17084,02-10-2025,C008,Meena,P102,Mobile,Electronics,Mobile,North,Delhi,Kiran,1,22041,5,20938.95,14278.63,6660.32,Cash,Delivered,4
17085,02-10-2025,C007,Vijay,P112,Printer,Electronics,Printer,South,Karnataka,Pooja,5,15375,10,69187.5,52223.96,16963.54,Card,Cancelled,5
17086,02-10-2025,C017,Asha,P110,Tshirt,Fashion,Clothing,East,West Bengal,Priya,1,2718,20,2174.4,1381.81,792.59,UPI,Returned,3
17087,02-10-2025,C001,Rahul,P109,AC,Home Appliances,Cooling,North,Punjab,Kiran,2,39701,15,67491.7,45245.31,22246.39,Card,Delivered,4
17088,02-10-2025,C018,Deepak,P102,Mobile,Electronics,Mobile,North,Delhi,Kiran,3,21594,0,64782,51521.54,13260.46,Cash,Delivered,3
17089,02-10-2025,C007,Vijay,P110,Tshirt,Fashion,Clothing,South,Karnataka,Pooja,2,1307,0,2614,2010.27,603.73,Cash,Cancelled,3
17090,02-10-2025,C006,Pooja,P109,AC,Home Appliances,Cooling,West,Maharashtra,Priya,1,38956,15,33112.6,23370.54,9742.06,UPI,Delivered,3
17091,02-10-2025,C017,Asha,P101,Laptop,Electronics,Laptop,West,Maharashtra,Sneha,5,56165,5,266783.75,163955.54,102828.21,UPI,Delivered,1
17092,03-10-2025,C008,Meena,P110,Tshirt,Fashion,Clothing,East,Odisha,Rahul,4,-131,10,-471.6,-312.72,-158.88,UPI,Returned,5
17093,03-10-2025,C008,Meena,P112,Printer,Electronics,Printer,West,Gujarat,Priya,5,16270,0,81350,52974.43,28375.57,UPI,Cancelled,1
17094,03-10-2025,C003,Kiran,P108,Microwave,Home Appliances,Kitchen,West,Maharashtra,Amit,2,11680,15,19856,12626.58,7229.42,Card,Cancelled,6
17095,03-10-2025,C002,Priya,P102,Mobile,Electronics,Mobile,West,Gujarat,Pooja,1,21346,15,18144.1,14741.46,3402.64,Card,Cancelled,7
17096,03-10-2025,C004,Anjali,P108,Microwave,Home Appliances,Kitchen,South,Telangana,Priya,5,11388,10,51246,33901.32,17344.68,UPI,Delivered,1
17097,03-10-2025,C018,Deepak,P110,Tshirt,Fashion,Clothing,North,Delhi,Kiran,5,792,10,3564,2659.86,904.14,Cash,Delivered,5
17098,03-10-2025,C010,Neha,P106,Sofa,Furniture,Sofa,East,Odisha,Pooja,4,30713,5,116709.4,93132.82,23576.58,Card,Returned,2
17099,03-10-2025,C013,Nikhil,P101,Laptop,Electronics,Laptop,East,Odisha,Pooja,5,54639,20,218556,170762.76,47793.24,Cash,Delivered,7
17100,04-10-2025,C009,Ravi,P110,Tshirt,Fashion,Clothing,North,Punjab,Sneha,1,911,10,819.9,602.36,217.54,Card,Delivered,7
17101,04-10-2025,C007,Vijay,P111,Jeans,Fashion,Clothing,East,West Bengal,Kiran,5,1962,5,9319.5,7377.53,1941.97,UPI,Delivered,6
17102,04-10-2025,C014,Harsha,P110,Tshirt,Fashion,Clothing,North,Punjab,Sneha,2,113,0,226,169.21,56.79,UPI,Delivered,3
17103,04-10-2025,C009,Ravi,P102,Mobile,Electronics,Mobile,West,Gujarat,Sneha,2,22447,0,44894,32670.4,12223.6,Cash,Returned,1
17104,04-10-2025,C006,Pooja,P107,Mixer,Home Appliances,Kitchen,North,Delhi,Rahul,4,5843,10,21034.8,14926.74,6108.06,Card,Returned,6
17105,04-10-2025,C007,Vijay,P106,Sofa,Furniture,Sofa,South,Karnataka,Sneha,5,29677,10,133546.5,105928.66,27617.84,Cash,Delivered,3
17106,04-10-2025,C004,Anjali,P107,Mixer,Home Appliances,Kitchen,East,West Bengal,Kiran,1,4273,10,3845.7,2410.79,1434.91,UPI,Returned,6
17107,04-10-2025,C014,Harsha,P110,Tshirt,Fashion,Clothing,North,Delhi,Kiran,2,2216,5,4210.4,2607.62,1602.78,Cash,Delivered,1
17108,05-10-2025,C006,Pooja,P102,Mobile,Electronics,Mobile,West,Maharashtra,Sneha,3,21781,0,65343,48985.65,16357.35,Cash,Delivered,1
17109,05-10-2025,C018,Deepak,P112,Printer,Electronics,Printer,North,Punjab,Kiran,5,15588,15,66249,40227.13,26021.87,Card,Returned,4
17110,05-10-2025,C012,Divya,P101,Laptop,Electronics,Laptop,West,Gujarat,Pooja,2,55850,10,100530,69836.53,30693.47,Card,Cancelled,2
17111,05-10-2025,C014,Harsha,P110,Tshirt,Fashion,Clothing,North,Delhi,Sneha,2,1186,5,2253.4,1634.36,619.04,UPI,Cancelled,1
17112,06-10-2025,C011,Suresh,P112,Printer,Electronics,Printer,North,Delhi,Priya,5,16177,15,68752.25,55512.67,13239.58,Card,Returned,2
17113,06-10-2025,C015,Lakshmi,P110,Tshirt,Fashion,Clothing,North,Punjab,Pooja,4,1868,10,6724.8,4080.38,2644.42,UPI,Delivered,6
17114,06-10-2025,C006,Pooja,P101,Laptop,Electronics,Laptop,West,Maharashtra,Pooja,1,55363,5,52594.85,34488.18,18106.67,UPI,Delivered,7
17115,06-10-2025,C011,Suresh,P104,Chair,Furniture,Chair,West,Gujarat,Priya,4,6107,0,24428,15687.29,8740.71,Card,Delivered,4
17116,06-10-2025,C010,Neha,P103,Headphones,Electronics,Accessories,North,Punjab,Amit,1,2494,15,2119.9,1314.25,805.65,Cash,Cancelled,6
17117,06-10-2025,C008,Meena,P108,Microwave,Home Appliances,Kitchen,North,Delhi,Priya,2,12487,20,19979.2,14847.8,5131.4,UPI,Delivered,5
17118,06-10-2025,C003,Kiran,P112,Printer,Electronics,Printer,West,Maharashtra,Priya,2,15327,20,24523.2,16804.74,7718.46,Cash,Cancelled,6
17119,06-10-2025,C012,Divya,P110,Tshirt,Fashion,Clothing,North,Punjab,Rahul,5,1169,5,5552.75,3710.35,1842.4,Card,Delivered,4
17120,06-10-2025,C011,Suresh,P105,Table,Furniture,Table,East,Odisha,Amit,1,10939,5,10392.05,7233.21,3158.84,UPI,Cancelled,2
17121,06-10-2025,C001,Rahul,P108,Microwave,Home Appliances,Kitchen,West,Maharashtra,Rahul,1,11831,15,10056.35,6197.7,3858.65,Cash,Delivered,4
17122,07-10-2025,C020,Kavya,P102,Mobile,Electronics,Mobile,East,Odisha,Amit,4,22705,5,86279,52613.51,33665.49,Cash,Delivered,5
17123,07-10-2025,C017,Asha,P102,Mobile,Electronics,Mobile,East,West Bengal,Pooja,4,22718,5,86328.4,58961.31,27367.09,Card,Delivered,6
17124,07-10-2025,C004,Anjali,P107,Mixer,Home Appliances,Kitchen,West,Gujarat,Priya,3,6986,5,19910.1,12255.12,7654.98,Cash,Returned,2
17125,07-10-2025,C014,Harsha,P111,Jeans,Fashion,Clothing,East,West Bengal,Kiran,2,1322,0,2644,2052.58,591.42,Card,Delivered,5
17126,07-10-2025,C005,Arjun,P110,Tshirt,Fashion,Clothing,North,Delhi,Kiran,2,3140,5,5966,4770.95,1195.05,UPI,Delivered,3
17127,08-10-2025,C012,Divya,P107,Mixer,Home Appliances,Kitchen,West,Maharashtra,Priya,3,4296,10,11599.2,8275.89,3323.31,Card,Cancelled,2
17128,08-10-2025,C012,Divya,P112,Printer,Electronics,Printer,West,Maharashtra,Kiran,1,15438,15,13122.3,10499.64,2622.66,Card,Cancelled,2
17129,08-10-2025,C002,Priya,P110,Tshirt,Fashion,Clothing,East,West Bengal,Sneha,3,732,10,1976.4,1372.81,603.59,Cash,Delivered,2
17130,08-10-2025,C005,Arjun,P104,Chair,Furniture,Chair,East,West Bengal,Rahul,5,7488,20,29952,18939.74,11012.26,Card,Returned,2
17131,08-10-2025,C016,Manoj,P112,Printer,Electronics,Printer,North,Punjab,Priya,2,16669,5,31671.1,19491.97,12179.13,UPI,Returned,6
17132,08-10-2025,C019,Rohan,P104,Chair,Furniture,Chair,West,Gujarat,Priya,1,7434,15,6318.9,5069.68,1249.22,UPI,Delivered,4
17133,08-10-2025,C007,Vijay,P112,Printer,Electronics,Printer,South,Karnataka,Amit,5,13810,0,69050,56376.78,12673.22,UPI,Delivered,4
17134,08-10-2025,C006,Pooja,P105,Table,Furniture,Table,South,Telangana,Priya,5,12850,5,61037.5,44173.05,16864.45,Cash,Cancelled,1
17135,08-10-2025,C018,Deepak,P102,Mobile,Electronics,Mobile,East,Odisha,Sneha,5,20792,0,103960,74418.04,29541.96,Card,Delivered,3
17136,09-10-2025,C004,Anjali,P104,Chair,Furniture,Chair,West,Maharashtra,Pooja,5,7674,0,38370,25311.76,13058.24,Cash,Returned,6
17137,09-10-2025,C003,Kiran,P102,Mobile,Electronics,Mobile,East,Odisha,Rahul,4,23663,5,89919.4,73005.77,16913.63,Card,Delivered,2
17138,09-10-2025,C010,Neha,P101,Laptop,Electronics,Laptop,West,Maharashtra,Sneha,3,55557,10,150003.9,112844.51,37159.39,UPI,Returned,5
17139,09-10-2025,C018,Deepak,P110,Tshirt,Fashion,Clothing,South,Karnataka,Rahul,1,770,0,770,472.2,297.8,UPI,Returned,4
17140,09-10-2025,C002,Priya,P104,Chair,Furniture,Chair,East,Odisha,Amit,1,8415,20,6732,4203.16,2528.84,UPI,Delivered,1
17141,09-10-2025,C009,Ravi,P103,Headphones,Electronics,Accessories,West,Gujarat,Pooja,1,2449,20,1959.2,1395.83,563.37,UPI,Delivered,5
17142,09-10-2025,C008,Meena,P106,Sofa,Furniture,Sofa,East,Odisha,Sneha,5,28727,15,122089.75,77784.59,44305.16,Cash,Returned,6
17143,09-10-2025,C019,Rohan,P104,Chair,Furniture,Chair,South,Telangana,Rahul,4,7050,10,25380,16976.46,8403.54,UPI,Cancelled,3
17144,10-10-2025,C008,Meena,P105,Table,Furniture,Table,North,Punjab,Sneha,2,12323,0,24646,17191.07,7454.93,Cash,Cancelled,3
17145,10-10-2025,C003,Kiran,P107,Mixer,Home Appliances,Kitchen,South,Telangana,Pooja,5,5049,20,20196,15766.5,4429.5,UPI,Delivered,3
17146,10-10-2025,C018,Deepak,P112,Printer,Electronics,Printer,South,Karnataka,Kiran,5,14435,10,64957.5,39470.59,25486.91,Card,Returned,7
17147,10-10-2025,C003,Kiran,P106,Sofa,Furniture,Sofa,North,Delhi,Amit,4,29867,5,113494.6,73764.26,39730.34,Cash,Delivered,4
17148,10-10-2025,C015,Lakshmi,P107,Mixer,Home Appliances,Kitchen,North,Delhi,Sneha,5,3870,10,17415,12271.33,5143.67,UPI,Returned,5
17149,11-10-2025,C013,Nikhil,P102,Mobile,Electronics,Mobile,South,Telangana,Pooja,2,23743,10,42737.4,33190.98,9546.42,UPI,Cancelled,2
17150,11-10-2025,C007,Vijay,P101,Laptop,Electronics,Laptop,South,Karnataka,Sneha,1,55926,15,47537.1,35495.87,12041.23,Cash,Delivered,5
17151,11-10-2025,C018,Deepak,P110,Tshirt,Fashion,Clothing,South,Telangana,Pooja,2,1963,5,3729.7,2814.69,915.01,UPI,Delivered,2
17152,11-10-2025,C019,Rohan,P104,Chair,Furniture,Chair,East,West Bengal,Pooja,1,7396,15,6286.6,5076.36,1210.24,UPI,Delivered,7
17153,11-10-2025,C015,Lakshmi,P109,AC,Home Appliances,Cooling,East,West Bengal,Sneha,1,40561,5,38532.95,28144.29,10388.66,UPI,Delivered,1
17154,11-10-2025,C014,Harsha,P104,Chair,Furniture,Chair,West,Maharashtra,Priya,1,6410,15,5448.5,4338.84,1109.66,Card,Delivered,3
17155,12-10-2025,C002,Priya,P101,Laptop,Electronics,Laptop,West,Gujarat,Kiran,5,56182,10,252819,170474.18,82344.82,Cash,Cancelled,3
17156,12-10-2025,C017,Asha,P112,Printer,Electronics,Printer,West,Gujarat,Priya,4,14190,15,48246,37393.43,10852.57,Card,Cancelled,7
17157,12-10-2025,C017,Asha,P102,Mobile,Electronics,Mobile,South,Telangana,Pooja,4,22722,5,86343.6,62668.98,23674.62,Card,Returned,7
17158,12-10-2025,C018,Deepak,P112,Printer,Electronics,Printer,East,West Bengal,Kiran,2,14659,10,26386.2,15986.21,10399.99,UPI,Cancelled,3
17159,12-10-2025,C014,Harsha,P111,Jeans,Fashion,Clothing,North,Delhi,Sneha,1,1009,15,857.65,624.15,233.5,UPI,Delivered,6
17160,12-10-2025,C008,Meena,P102,Mobile,Electronics,Mobile,South,Telangana,Kiran,5,22028,0,110140,77135.59,33004.41,Cash,Delivered,3
17161,13-10-2025,C010,Neha,P109,AC,Home Appliances,Cooling,West,Gujarat,Pooja,4,40286,15,136972.4,82688.38,54284.02,UPI,Cancelled,5
17162,13-10-2025,C020,Kavya,P112,Printer,Electronics,Printer,West,Gujarat,Priya,3,16118,0,48354,37372.4,10981.6,Card,Returned,7
17163,13-10-2025,C019,Rohan,P110,Tshirt,Fashion,Clothing,South,Telangana,Kiran,3,2168,0,6504,4621.43,1882.57,Card,Returned,7
17164,13-10-2025,C007,Vijay,P107,Mixer,Home Appliances,Kitchen,South,Telangana,Priya,5,4266,15,18130.5,12153.87,5976.63,Card,Delivered,4
17165,13-10-2025,C017,Asha,P107,Mixer,Home Appliances,Kitchen,South,Karnataka,Amit,1,7101,0,7101,4817.31,2283.69,Card,Delivered,2
17166,13-10-2025,C003,Kiran,P109,AC,Home Appliances,Cooling,North,Punjab,Pooja,3,40073,0,120219,94176.1,26042.9,Cash,Returned,3
17167,14-10-2025,C009,Ravi,P101,Laptop,Electronics,Laptop,North,Delhi,Amit,5,56951,10,256279.5,198325.16,57954.34,Cash,Returned,3
17168,14-10-2025,C020,Kavya,P104,Chair,Furniture,Chair,North,Delhi,Kiran,3,7661,5,21833.85,13287.36,8546.49,Cash,Returned,4
17169,14-10-2025,C004,Anjali,P107,Mixer,Home Appliances,Kitchen,South,Karnataka,Rahul,2,6089,15,10351.3,6975.6,3375.7,Card,Returned,7
17170,14-10-2025,C008,Meena,P111,Jeans,Fashion,Clothing,North,Delhi,Amit,4,2271,0,9084,5503.56,3580.44,Card,Cancelled,1
17171,14-10-2025,C014,Harsha,P109,AC,Home Appliances,Cooling,North,Punjab,Amit,4,40012,10,144043.2,111596.42,32446.78,UPI,Returned,5
17172,15-10-2025,C009,Ravi,P105,Table,Furniture,Table,West,Gujarat,Amit,2,12338,5,23442.2,16292.67,7149.53,UPI,Delivered,3
17173,15-10-2025,C002,Priya,P103,Headphones,Electronics,Accessories,South,Telangana,Rahul,4,2458,10,8848.8,5800.04,3048.76,Card,Cancelled,7
17174,15-10-2025,C009,Ravi,P101,Laptop,Electronics,Laptop,South,Telangana,Rahul,2,54257,20,86811.2,55547.5,31263.7,Card,Delivered,4
17175,15-10-2025,C008,Meena,P104,Chair,Furniture,Chair,North,Punjab,Priya,1,7757,0,7757,6271.32,1485.68,UPI,Delivered,7
17176,15-10-2025,C004,Anjali,P101,Laptop,Electronics,Laptop,North,Punjab,Amit,3,55199,15,140757.45,97222.5,43534.95,Cash,Delivered,1
17177,15-10-2025,C020,Kavya,P110,Tshirt,Fashion,Clothing,North,Punjab,Priya,5,821,5,3899.75,2533.73,1366.02,Cash,Cancelled,3
17178,16-10-2025,C019,Rohan,P104,Chair,Furniture,Chair,West,Gujarat,Kiran,1,8107,5,7701.65,5577.13,2124.52,UPI,Delivered,6
17179,16-10-2025,C018,Deepak,P104,Chair,Furniture,Chair,North,Punjab,Amit,4,6415,5,24377,16350.24,8026.76,Cash,Returned,1
17180,16-10-2025,C001,Rahul,P101,Laptop,Electronics,Laptop,West,Maharashtra,Pooja,4,56818,5,215908.4,144356.36,71552.04,UPI,Delivered,7
17181,16-10-2025,C018,Deepak,P112,Printer,Electronics,Printer,West,Gujarat,Pooja,1,15045,0,15045,10304.15,4740.85,Cash,Delivered,3
17182,16-10-2025,C010,Neha,P111,Jeans,Fashion,Clothing,North,Delhi,Sneha,2,2169,20,3470.4,2436.15,1034.25,UPI,Delivered,2
17183,16-10-2025,C001,Rahul,P105,Table,Furniture,Table,North,Delhi,Rahul,3,12824,0,38472,25291.68,13180.32,Card,Cancelled,6
17184,16-10-2025,C020,Kavya,P107,Mixer,Home Appliances,Kitchen,East,West Bengal,Amit,5,5432,15,23086,16822.91,6263.09,Cash,Delivered,5
17185,16-10-2025,C001,Rahul,P111,Jeans,Fashion,Clothing,North,Delhi,Pooja,2,4031,15,6852.7,5199.4,1653.3,Card,Returned,1
17186,16-10-2025,C018,Deepak,P107,Mixer,Home Appliances,Kitchen,West,Gujarat,Rahul,5,5193,15,22070.25,13440.36,8629.89,Cash,Delivered,7
17187,17-10-2025,C014,Harsha,P109,AC,Home Appliances,Cooling,North,Punjab,Rahul,3,41939,0,125817,95675.03,30141.97,UPI,Returned,5
17188,17-10-2025,C016,Manoj,P103,Headphones,Electronics,Accessories,West,Maharashtra,Priya,3,4317,20,10360.8,6424.26,3936.54,UPI,Delivered,7
17189,17-10-2025,C012,Divya,P108,Microwave,Home Appliances,Kitchen,North,Punjab,Pooja,5,10833,15,46040.25,36524.86,9515.39,Card,Delivered,1
17190,17-10-2025,C001,Rahul,P101,Laptop,Electronics,Laptop,South,Karnataka,Sneha,5,55941,10,251734.5,163124.45,88610.05,Card,Delivered,5
17191,17-10-2025,C014,Harsha,P105,Table,Furniture,Table,North,Delhi,Sneha,4,11507,0,46028,29299.83,16728.17,Cash,Cancelled,1
17192,17-10-2025,C015,Lakshmi,P104,Chair,Furniture,Chair,East,West Bengal,Pooja,5,6905,0,34525,25563.25,8961.75,UPI,Delivered,1
17193,18-10-2025,C008,Meena,P112,Printer,Electronics,Printer,West,Maharashtra,Amit,1,16467,5,15643.65,11281.6,4362.05,Card,Delivered,2
17194,18-10-2025,C003,Kiran,P107,Mixer,Home Appliances,Kitchen,South,Karnataka,Sneha,4,5923,15,20138.2,12802.4,7335.8,UPI,Delivered,1
17195,18-10-2025,C011,Suresh,P102,Mobile,Electronics,Mobile,North,Punjab,Pooja,2,22805,10,41049,30699.43,10349.57,Cash,Delivered,6
17196,18-10-2025,C012,Divya,P102,Mobile,Electronics,Mobile,North,Punjab,Sneha,4,21570,15,73338,51889.76,21448.24,Card,Delivered,2
17197,18-10-2025,C010,Neha,P101,Laptop,Electronics,Laptop,East,West Bengal,Rahul,5,54286,10,244287,182089.3,62197.7,UPI,Delivered,1
17198,18-10-2025,C003,Kiran,P102,Mobile,Electronics,Mobile,South,Karnataka,Rahul,5,23181,0,115905,82104.55,33800.45,UPI,Returned,3
17199,18-10-2025,C007,Vijay,P105,Table,Furniture,Table,West,Maharashtra,Amit,1,11820,5,11229,7185.37,4043.63,Cash,Returned,1
17200,19-10-2025,C005,Arjun,P103,Headphones,Electronics,Accessories,South,Karnataka,Priya,5,3661,15,15559.25,9709.3,5849.95,Cash,Delivered,4
17201,19-10-2025,C015,Lakshmi,P110,Tshirt,Fashion,Clothing,East,Odisha,Sneha,2,1574,15,2675.8,1929.61,746.19,Card,Cancelled,4
17202,19-10-2025,C017,Asha,P110,Tshirt,Fashion,Clothing,North,Punjab,Sneha,1,1870,20,1496,909.38,586.62,UPI,Returned,5
17203,19-10-2025,C006,Pooja,P112,Printer,Electronics,Printer,North,Delhi,Pooja,5,14617,20,58468,35455.37,23012.63,Cash,Delivered,7
17204,19-10-2025,C005,Arjun,P103,Headphones,Electronics,Accessories,East,West Bengal,Pooja,3,2930,15,7471.5,5322.63,2148.87,Cash,Cancelled,5
17205,19-10-2025,C011,Suresh,P106,Sofa,Furniture,Sofa,West,Maharashtra,Priya,3,28790,20,69096,55501.09,13594.91,Cash,Delivered,5
17206,19-10-2025,C002,Priya,P107,Mixer,Home Appliances,Kitchen,East,West Bengal,Rahul,4,5557,0,22228,15541.02,6686.98,Cash,Returned,2
17207,20-10-2025,C015,Lakshmi,P103,Headphones,Electronics,Accessories,North,Punjab,Sneha,4,3076,15,10458.4,8070.8,2387.6,Card,Returned,1
17208,20-10-2025,C010,Neha,P106,Sofa,Furniture,Sofa,South,Telangana,Kiran,2,31029,5,58955.1,44828.05,14127.05,Card,Cancelled,6
17209,20-10-2025,C009,Ravi,P104,Chair,Furniture,Chair,East,West Bengal,Pooja,1,6617,20,5293.6,3265.55,2028.05,Cash,Delivered,3
17210,20-10-2025,C009,Ravi,P110,Tshirt,Fashion,Clothing,South,Telangana,Sneha,3,2045,15,5214.75,3931.97,1282.78,UPI,Delivered,3
17211,20-10-2025,C016,Manoj,P106,Sofa,Furniture,Sofa,North,Punjab,Amit,2,30250,5,57475,39365.46,18109.54,Cash,Cancelled,1
17212,20-10-2025,C002,Priya,P101,Laptop,Electronics,Laptop,North,Delhi,Priya,5,55428,0,277140,194926,82214,Cash,Returned,7
17213,20-10-2025,C002,Priya,P108,Microwave,Home Appliances,Kitchen,South,Telangana,Sneha,4,12470,20,39904,26487.63,13416.37,Card,Cancelled,6
17214,21-10-2025,C018,Deepak,P102,Mobile,Electronics,Mobile,North,Delhi,Amit,1,22906,15,19470.1,12395.09,7075.01,Card,Returned,1
17215,21-10-2025,C007,Vijay,P102,Mobile,Electronics,Mobile,North,Delhi,Pooja,4,22666,20,72531.2,48692.18,23839.02,UPI,Delivered,1
17216,21-10-2025,C019,Rohan,P106,Sofa,Furniture,Sofa,South,Telangana,Priya,1,30013,5,28512.35,20964.19,7548.16,Card,Returned,6
17217,21-10-2025,C008,Meena,P102,Mobile,Electronics,Mobile,North,Delhi,Rahul,1,20530,0,20530,15048.54,5481.46,Cash,Cancelled,3
17218,21-10-2025,C015,Lakshmi,P104,Chair,Furniture,Chair,South,Telangana,Sneha,1,7283,5,6918.85,4604.13,2314.72,Card,Returned,5
17219,21-10-2025,C003,Kiran,P104,Chair,Furniture,Chair,West,Gujarat,Priya,4,6780,5,25764,20611.08,5152.92,Cash,Delivered,6
17220,21-10-2025,C013,Nikhil,P104,Chair,Furniture,Chair,North,Punjab,Amit,3,6788,0,20364,12480.89,7883.11,UPI,Cancelled,1
17221,22-10-2025,C017,Asha,P110,Tshirt,Fashion,Clothing,South,Karnataka,Sneha,1,1038,15,882.3,531.12,351.18,Cash,Delivered,3
17222,22-10-2025,C011,Suresh,P106,Sofa,Furniture,Sofa,North,Delhi,Amit,2,30536,0,61072,46881.08,14190.92,Cash,Delivered,7
17223,22-10-2025,C001,Rahul,P109,AC,Home Appliances,Cooling,North,Delhi,Kiran,2,39597,15,67314.9,42173.64,25141.26,Card,Returned,7
17224,22-10-2025,C011,Suresh,P103,Headphones,Electronics,Accessories,West,Gujarat,Sneha,1,1783,10,1604.7,985.53,619.17,UPI,Delivered,5
17225,22-10-2025,C009,Ravi,P106,Sofa,Furniture,Sofa,West,Maharashtra,Sneha,4,30619,15,104104.6,83815.93,20288.67,UPI,Returned,1
17226,23-10-2025,C011,Suresh,P101,Laptop,Electronics,Laptop,West,Maharashtra,Kiran,2,55740,15,94758,76602.71,18155.29,Cash,Returned,1
17227,23-10-2025,C019,Rohan,P108,Microwave,Home Appliances,Kitchen,South,Telangana,Rahul,4,12660,15,43044,34280.57,8763.43,Cash,Cancelled,6
17228,23-10-2025,C010,Neha,P112,Printer,Electronics,Printer,East,Odisha,Amit,1,15611,5,14830.45,9909.86,4920.59,UPI,Returned,3
17229,23-10-2025,C011,Suresh,P112,Printer,Electronics,Printer,North,Delhi,Rahul,5,16962,0,84810,62299.13,22510.87,Card,Delivered,5
17230,23-10-2025,C002,Priya,P101,Laptop,Electronics,Laptop,South,Telangana,Pooja,3,55576,20,133382.4,89237.91,44144.49,Cash,Returned,6
17231,24-10-2025,C018,Deepak,P109,AC,Home Appliances,Cooling,North,Delhi,Rahul,5,39030,15,165877.5,105632.63,60244.87,Card,Cancelled,4
17232,24-10-2025,C020,Kavya,P105,Table,Furniture,Table,South,Telangana,Priya,2,13901,0,27802,21077.32,6724.68,UPI,Cancelled,1
17233,24-10-2025,C018,Deepak,P111,Jeans,Fashion,Clothing,West,Maharashtra,Amit,2,1310,15,2227,1470.65,756.35,UPI,Delivered,7
17234,24-10-2025,C013,Nikhil,P103,Headphones,Electronics,Accessories,South,Karnataka,Sneha,3,2457,5,7002.45,4327.26,2675.19,Cash,Returned,5
17235,24-10-2025,C013,Nikhil,P102,Mobile,Electronics,Mobile,North,Punjab,Kiran,2,21788,0,43576,27582.21,15993.79,UPI,Delivered,5
17236,24-10-2025,C020,Kavya,P103,Headphones,Electronics,Accessories,North,Delhi,Kiran,5,3423,10,15403.5,11977.72,3425.78,UPI,Cancelled,5
17237,24-10-2025,C011,Suresh,P106,Sofa,Furniture,Sofa,North,Delhi,Sneha,3,30069,10,81186.3,60484.88,20701.42,Card,Cancelled,3
17238,24-10-2025,C005,Arjun,P101,Laptop,Electronics,Laptop,East,Odisha,Priya,5,54225,5,257568.75,197728.08,59840.67,UPI,Delivered,6
17239,24-10-2025,C019,Rohan,P104,Chair,Furniture,Chair,South,Karnataka,Amit,1,7003,5,6652.85,4914.43,1738.42,UPI,Delivered,4
17240,25-10-2025,C018,Deepak,P101,Laptop,Electronics,Laptop,East,West Bengal,Amit,3,55619,10,150171.3,114020.94,36150.36,Card,Returned,4
17241,25-10-2025,C002,Priya,P106,Sofa,Furniture,Sofa,East,Odisha,Pooja,5,31025,15,131856.25,80912.45,50943.8,UPI,Delivered,2
17242,25-10-2025,C013,Nikhil,P102,Mobile,Electronics,Mobile,East,Odisha,Amit,2,23060,15,39202,27738.36,11463.64,UPI,Cancelled,5
17243,25-10-2025,C005,Arjun,P101,Laptop,Electronics,Laptop,West,Maharashtra,Amit,5,56145,15,238616.25,151751.84,86864.41,Cash,Returned,5
